name,DBLa0.1,DBLa0.10,DBLa0.11,DBLa0.12,DBLa0.13,DBLa0.14,DBLa0.15,DBLa0.16,DBLa0.17,DBLa0.18,DBLa0.19,DBLa0.2,DBLa0.20,DBLa0.21,DBLa0.22,DBLa0.23,DBLa0.24,DBLa0.3,DBLa0.4,DBLa0.5,DBLa0.6,DBLa0.7,DBLa0.8,DBLa0.9,DBLa1.1,DBLa1.2,DBLa1.3,DBLa1.4,DBLa1.5,DBLa1.6,DBLa1.7,DBLa1.8,DBLa2
Pf7G8_050005500,-252.74518910966887,-234.75028536391986,-260.9245505206485,-255.5792432802078,-280.30714213524317,-276.22696158716667,-255.34011532180335,-272.48090212881834,-260.2842214931483,-239.37941529693722,-257.1538869564896,-246.31837844689687,-253.97923346733066,-252.89529284352525,-262.752968168969,-233.79099401109372,-238.00609428268862,-216.85894942225076,-248.25995829983972,-258.2393882443799,-265.826109538549,-234.75028536391986,-249.74461946225767,-248.83828684784743,-234.75028536391986,-234.75028536391986,-234.75028536391986,-234.75028536391986,-234.75028536391986,-234.75028536391986,-234.75028536391986,-234.75028536391986,-234.75028536391986
PfCD01_050039400,-250.16246382856946,-235.24993097416296,-253.58890161275295,-245.59709353550133,-275.34981049973,-272.16314860269455,-248.66104878388043,-266.34177002089854,-249.05691097348745,-230.9295157978627,-247.9606770648065,-266.90065961547856,-252.1278766458957,-241.1318103708638,-247.71751323740872,-263.8226307467763,-261.9977358064503,-255.93710320438717,-235.30177396688475,-252.7876034420134,-249.8080440624171,-235.24993097416296,-236.26597737913164,-232.50274821244525,-235.24993097416296,-235.24993097416296,-235.24993097416296,-235.24993097416296,-235.24993097416296,-235.24993097416296,-235.24993097416296,-235.24993097416296,-235.24993097416296
PfCD01_130078400,-256.4762359635564,-236.0398192082831,-262.68079228868544,-253.75881185061957,-283.7697081720368,-279.7853239871482,-258.5115815870347,-276.59808287165913,-267.8645884540504,-234.68180730833532,-260.57563795781255,-255.89142194801323,-257.7092100879815,-241.33545574373255,-262.98772385286435,-225.7271984537065,-241.90552802578773,-216.37051920431898,-245.50302381589225,-262.34071046856724,-259.14940784291065,-236.0398192082831,-248.2534268257725,-246.6353927937298,-236.0398192082831,-236.0398192082831,-236.0398192082831,-236.0398192082831,-236.0398192082831,-236.0398192082831,-236.0398192082831,-236.0398192082831,-236.0398192082831
PfCD01_070035600,-266.3760345026934,-255.79674938071187,-271.1930067031385,-266.6103469324635,-293.98969867372756,-288.61991125176337,-269.4229111842036,-279.125852396948,-269.04254415229286,-258.10807489264,-261.16485610466276,-290.3625386443254,-276.77647369478615,-267.7205055596992,-260.7374011953414,-284.7181490458548,-285.33735327760934,-283.1641457176314,-264.5486025103509,-269.3588567371519,-279.63137948763074,-255.79674938071187,-252.70405917548345,-262.75140238058793,-255.79674938071187,-255.79674938071187,-255.79674938071187,-255.79674938071187,-255.79674938071187,-255.79674938071187,-255.79674938071187,-255.79674938071187,-255.79674938071187
PfCD01_090042900,-266.311435505673,-256.32061654477,-262.88131032058357,-265.9537161627643,-281.5308570625411,-281.7424667591557,-264.4469007323803,-287.9229306254955,-266.49854483412514,-261.47129652977884,-261.66146938211216,-297.1738761432681,-278.34668654967436,-274.7010907229086,-259.0583165738597,-291.9847915544594,-290.4131295894941,-280.20145781473695,-263.44859120417857,-264.94730487746654,-286.98455647832105,-256.32061654477,-257.61387440793993,-247.68940094332967,-256.32061654477,-256.32061654477,-256.32061654477,-256.32061654477,-256.32061654477,-256.32061654477,-256.32061654477,-256.32061654477,-256.32061654477
PfCD01_090005800,-254.7889717114711,-239.5509090037049,-255.78402719060568,-247.00828459904287,-277.51975646652795,-271.7985752780249,-251.82741507229878,-269.42436487622797,-252.8733930687114,-239.3178668748358,-255.43666715614071,-270.83201502478056,-255.70834692244998,-250.40996417848538,-256.5087459062855,-266.1732275009572,-268.2298013455834,-251.10116676733597,-247.85717397548632,-254.34617442969827,-250.2046045990626,-239.5509090037049,-240.42902882844749,-239.79324066428774,-239.5509090037049,-239.5509090037049,-239.5509090037049,-239.5509090037049,-239.5509090037049,-239.5509090037049,-239.5509090037049,-239.5509090037049,-239.5509090037049
PfCD01_080005400,-246.15900564114378,-233.93083820266645,-247.88728223847383,-249.6905804706506,-268.0278024543788,-265.042943340927,-247.0048738844824,-260.6005979035796,-246.97670366634495,-236.26946614243,-246.6960732639001,-261.71692332237444,-253.4357995807496,-247.80305209469373,-241.20951065799423,-263.05287429350705,-257.3292926394161,-250.21226382990224,-234.27903466422353,-246.66299323102865,-253.53274650281128,-233.93083820266645,-236.98721587743802,-237.22738621386034,-233.93083820266645,-233.93083820266645,-233.93083820266645,-233.93083820266645,-233.93083820266645,-233.93083820266645,-233.93083820266645,-233.93083820266645,-233.93083820266645
PfDd2_010019400,-246.09757949144014,-234.57070828166852,-249.61911880999605,-244.0857141997491,-268.6125466056553,-262.95174141958324,-245.34806509549705,-263.5053370318581,-248.02063061720511,-237.46778871527695,-247.34837154069052,-262.2297307112542,-251.74291452765456,-252.42172139928084,-244.0527714358123,-260.55095988601704,-258.13019065143595,-254.6672384988217,-236.38661920502602,-251.54332018013977,-252.26243907018977,-234.57070828166852,-236.1948895878097,-235.1369304762401,-234.57070828166852,-234.57070828166852,-234.57070828166852,-234.57070828166852,-234.57070828166852,-234.57070828166852,-234.57070828166852,-234.57070828166852,-234.57070828166852
PfDd2_100045900,-249.67907413798656,-236.3662766572669,-253.86537555463173,-251.44380956976227,-275.16763969677606,-268.52708323465566,-252.05670234141738,-262.3008076908597,-251.93625374137895,-239.96744955036726,-244.54646248573192,-274.6678593340575,-261.78529464724744,-248.95168728647272,-242.67831678399742,-271.5856328821367,-270.15484046388826,-256.93725266444966,-238.22046176442075,-252.9047984859542,-257.4314023144076,-236.3662766572669,-236.41880004484864,-240.73129841875485,-236.3662766572669,-236.3662766572669,-236.3662766572669,-236.3662766572669,-236.3662766572669,-236.3662766572669,-236.3662766572669,-236.3662766572669,-236.3662766572669
PfDd2_040005100,-249.22074123220222,-227.6886772957646,-254.37340176420656,-252.53110782754752,-276.17454831261443,-274.76576870254075,-250.5573720823995,-268.78033529324165,-262.4779637432927,-228.97115516178195,-252.0400175405083,-245.73110534484488,-249.09513975350032,-242.5631154034703,-255.71254070546044,-218.8896365223333,-235.76247291923957,-202.67141569855661,-235.26281578699073,-257.23918338660604,-261.45462451816803,-227.6886772957646,-246.1978107532065,-239.9351125294417,-227.6886772957646,-227.6886772957646,-227.6886772957646,-227.6886772957646,-227.6886772957646,-227.6886772957646,-227.6886772957646,-227.6886772957646,-227.6886772957646
PfDd2_070016400,-254.81204246084008,-245.71002159955782,-247.79391307396804,-257.62673831106036,-273.45072662075864,-267.8091167602543,-252.71798067500296,-276.4716359716356,-261.1406218860504,-250.85999134796222,-249.7374876670456,-282.18875230511185,-264.10545837790613,-261.48114820535466,-251.46183956792385,-278.3299656087543,-277.0339987105506,-260.3132320502259,-259.62068673527074,-252.04647558691872,-273.3642330294551,-245.71002159955782,-252.31817978677537,-238.31543572282501,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782
PfDd2_110053300,-286.7376679760569,-281.91509945626893,-283.04752517264615,-274.92447686289626,-304.26555501019794,-307.4112383986897,-277.55752186972285,-310.1293411942926,-299.037018766518,-283.87092738234793,-280.0319773000113,-318.9611872070556,-299.14487696289297,-291.53752571130235,-285.41194757713424,-304.26611722871814,-309.82246298867454,-308.8109055434768,-279.14595727396636,-283.4339760244347,-303.3466908790642,-281.91509945626893,-281.8730507800924,-278.33586489705704,-281.91509945626893,-281.91509945626893,-281.91509945626893,-281.91509945626893,-281.91509945626893,-281.91509945626893,-281.91509945626893,-281.91509945626893,-281.91509945626893
PfDd2_010005500,-254.35363395628562,-238.99211117828895,-255.0983815616917,-245.6451857555866,-278.8312471129813,-270.5224993089618,-251.37277853765414,-268.1407486094101,-252.30803960741662,-238.77522991238268,-254.98543106446144,-270.50764802229656,-254.33142769022385,-249.8946782718645,-255.1882383635215,-264.860600216489,-268.35310187265605,-250.24778571584108,-247.23647812138987,-253.9286372280066,-251.4936040040566,-238.99211117828895,-240.06088163243794,-239.41091329881195,-238.99211117828895,-238.99211117828895,-238.99211117828895,-238.99211117828895,-238.99211117828895,-238.99211117828895,-238.99211117828895,-238.99211117828895,-238.99211117828895
PfDd2_070035700,-256.4079393567332,-241.78357529945583,-266.56536333000713,-246.33942714191755,-283.0873705018507,-277.15391707378376,-249.29348668587386,-278.45113332478263,-270.1258464849013,-237.21239799721945,-257.26039350795804,-261.3832006910631,-251.6530258856195,-246.83014781995874,-263.1424746422102,-227.61645057085227,-248.89555839441638,-231.10681120171733,-243.31775544268731,-266.0303238502927,-258.95269965821456,-241.78357529945583,-252.23303589001029,-249.4237222838295,-241.78357529945583,-241.78357529945583,-241.78357529945583,-241.78357529945583,-241.78357529945583,-241.78357529945583,-241.78357529945583,-241.78357529945583,-241.78357529945583
PfDd2_090006100,-257.3069168064459,-244.1674615197936,-255.80317419803737,-256.0854882977158,-276.76286235725195,-271.4175508421209,-257.5352060124221,-275.3473623222067,-259.29044152946113,-243.8399832358412,-257.1181876353024,-276.16817341987445,-260.50390454318745,-250.32919598173396,-255.2144416769613,-269.70649213182475,-273.5826193948705,-252.3303043169743,-250.68506780648957,-259.34830288471625,-262.28551247454516,-244.1674615197936,-245.52588498894852,-242.03723276555695,-244.1674615197936,-244.1674615197936,-244.1674615197936,-244.1674615197936,-244.1674615197936,-244.1674615197936,-244.1674615197936,-244.1674615197936,-244.1674615197936
PfDd2_070005500,-251.82854878759562,-233.18621725570424,-258.90478893538096,-248.81165648001516,-279.8297666900072,-276.92017020727855,-250.64419080403925,-271.357252176774,-258.61286743500983,-232.0882386109177,-252.21657266491587,-248.91070483497535,-254.62323422876906,-240.6933263181307,-254.73382803663122,-227.29803156443117,-244.79375380586038,-216.15373934612438,-242.8477211450296,-259.41807430853873,-260.5718358347243,-233.18621725570424,-244.5094036423245,-241.85026605483236,-233.18621725570424,-233.18621725570424,-233.18621725570424,-233.18621725570424,-233.18621725570424,-233.18621725570424,-233.18621725570424,-233.18621725570424,-233.18621725570424
PfDd2_130078700,-260.48024726189544,-246.34142131185132,-261.7511714609638,-259.13174425430157,-286.0714836956371,-285.0044794693092,-263.03638495599523,-280.2155080463347,-259.07361173787376,-246.5630814308375,-261.0428620486172,-278.27319694377024,-265.16167898927046,-248.09659299901367,-258.4181579855213,-274.22612382978883,-277.2788172979745,-268.6865042553699,-242.73094422550793,-264.6200472386757,-261.2139518172322,-246.34142131185132,-249.2419044648812,-241.59095777297216,-246.34142131185132,-246.34142131185132,-246.34142131185132,-246.34142131185132,-246.34142131185132,-246.34142131185132,-246.34142131185132,-246.34142131185132,-246.34142131185132
PfGA01_030032000,-251.12920035320806,-232.7856621072173,-258.66603804779993,-257.91216677098686,-282.9240260899368,-277.7944387244041,-254.80343290111477,-272.7407974682007,-262.8240612401294,-233.5924064939801,-258.32566649545987,-247.14818812160388,-254.42560152967025,-248.19353069563775,-253.14725556222544,-229.50711831914842,-241.58284764774214,-206.5043973510391,-242.7686624248116,-258.6445168578056,-262.08691426937906,-232.7856621072173,-247.5466651926799,-241.3412102991079,-232.7856621072173,-232.7856621072173,-232.7856621072173,-232.7856621072173,-232.7856621072173,-232.7856621072173,-232.7856621072173,-232.7856621072173,-232.7856621072173
PfGA01_050037300,-251.69988656690927,-237.65062134205226,-252.311661456905,-251.69995718992863,-274.7454732632,-270.53633983808254,-251.8362162409613,-265.1568733390893,-251.33956599719443,-241.02451227388127,-254.53449745735693,-268.30469356138843,-253.96857227733142,-249.12079456730075,-247.72358485587017,-264.84559920575975,-261.43364292033715,-255.09430819151427,-238.84504837594542,-252.6828325395235,-254.1534317553843,-237.65062134205226,-243.34763902175317,-235.30603325750465,-237.65062134205226,-237.65062134205226,-237.65062134205226,-237.65062134205226,-237.65062134205226,-237.65062134205226,-237.65062134205226,-237.65062134205226,-237.65062134205226
PfGA01_100045300,-252.1631458487341,-239.57702177602948,-253.36646902119188,-254.78175561100923,-279.65668202149163,-270.2273108751504,-253.47317873031741,-275.24161709934464,-249.86120149927643,-242.25461825250125,-250.2024805010525,-276.23880068745865,-254.66129702786998,-242.88015786747877,-254.2297138601937,-270.03603397843733,-267.33602114943045,-251.16820362359667,-247.08597932531856,-256.9331184585527,-263.06448969869757,-239.57702177602948,-241.4732377125629,-240.97200920137502,-239.57702177602948,-239.57702177602948,-239.57702177602948,-239.57702177602948,-239.57702177602948,-239.57702177602948,-239.57702177602948,-239.57702177602948,-239.57702177602948
PfGA01_010005600,-244.81179766396838,-226.36792394980486,-255.16062821099396,-249.52650440472226,-271.84635674081824,-267.6945124738414,-246.5594882112783,-265.0015740005343,-252.87956329412634,-227.7766205197993,-254.68786285582107,-242.31093611341947,-243.15982983074034,-245.54359681893928,-252.83535516393067,-222.81584850710752,-227.31249047370295,-202.17897641663308,-236.63309133783642,-252.77586038223262,-254.43903152402274,-226.36792394980486,-237.78977841496868,-233.86192362582884,-226.36792394980486,-226.36792394980486,-226.36792394980486,-226.36792394980486,-226.36792394980486,-226.36792394980486,-226.36792394980486,-226.36792394980486,-226.36792394980486
PfGA01_090005500,-257.7603558234988,-242.8874918214608,-267.4493141282315,-250.65762482873313,-288.3284384909553,-277.11999480430006,-256.0960059937526,-281.5002360781869,-270.28596695638726,-236.28485559619463,-260.0839554643096,-261.07248069482483,-257.3977679655576,-243.64741793745736,-262.849379297626,-227.31430041470145,-253.7718699739217,-233.01064740422805,-239.44536218363814,-267.82513678902416,-258.3863609892892,-242.8874918214608,-252.7046227485702,-249.31402615079526,-242.8874918214608,-242.8874918214608,-242.8874918214608,-242.8874918214608,-242.8874918214608,-242.8874918214608,-242.8874918214608,-242.8874918214608,-242.8874918214608
PfGA01_040005800,-255.87320711915174,-242.04417869462296,-258.2948158235985,-257.41655640978763,-280.119483487103,-277.6873986920898,-255.45986430228805,-275.461106770813,-257.17254283311377,-240.91040639438933,-253.15474306357405,-279.27593357238817,-259.16415785356645,-239.29945349191786,-251.07366724664476,-270.93927250388066,-268.2515100132319,-261.34302244069073,-241.45945620749904,-258.6896433449389,-263.119614691391,-242.04417869462296,-242.68266110589792,-242.35371387425067,-242.04417869462296,-242.04417869462296,-242.04417869462296,-242.04417869462296,-242.04417869462296,-242.04417869462296,-242.04417869462296,-242.04417869462296,-242.04417869462296
PfGA01_120060600,-262.58906611397543,-247.76391628146675,-272.31965182509776,-260.6611965988469,-292.61756518056416,-284.9702625878225,-260.9268129753869,-279.9381815744222,-275.47746207701323,-249.29024992949775,-263.81812693603484,-264.63603201644975,-261.0813389131616,-255.23106656910096,-269.7458483521387,-239.0181587694587,-260.62587830550234,-241.98646696248366,-251.70734567695857,-273.24505851868145,-272.96460692811775,-247.76391628146675,-264.49172354191705,-260.3777884719941,-247.76391628146675,-247.76391628146675,-247.76391628146675,-247.76391628146675,-247.76391628146675,-247.76391628146675,-247.76391628146675,-247.76391628146675,-247.76391628146675
PfGB4_000013800,-248.6471229120406,-235.80267399023936,-250.15070858695603,-245.3015216921473,-270.467969949395,-268.6194347307669,-244.37561922078174,-259.14746117600765,-251.01611221877204,-235.49817627987372,-245.76361417232283,-263.4321120029899,-255.39208946087146,-247.5461359208658,-247.26747644099854,-259.22309014926554,-259.6463598979272,-250.32411058818286,-235.47909748544373,-248.89423438986964,-248.1303408076996,-235.80267399023936,-235.25470768252544,-237.8539971045762,-235.80267399023936,-235.80267399023936,-235.80267399023936,-235.80267399023936,-235.80267399023936,-235.80267399023936,-235.80267399023936,-235.80267399023936,-235.80267399023936
PfGB4_070006000,-245.57777664599791,-228.10527405068495,-255.09617125503823,-243.02694046291768,-272.61499370682174,-266.7698211601303,-243.59868503619842,-262.8040236159469,-249.89102693432793,-226.53035903036474,-246.98282519846515,-244.2931600208967,-246.76659619190247,-238.73747795723693,-250.20166848338008,-220.09940817995223,-233.6795000022228,-213.27280813701293,-235.32637598882744,-252.81714929564123,-253.96291429975108,-228.10527405068495,-237.6799803877202,-235.90124092836768,-228.10527405068495,-228.10527405068495,-228.10527405068495,-228.10527405068495,-228.10527405068495,-228.10527405068495,-228.10527405068495,-228.10527405068495,-228.10527405068495
PfGB4_040006200,-243.97278314932106,-227.37908437021048,-247.83497605463452,-245.6565637808299,-263.91344560705784,-260.0480177533476,-247.23807877104434,-258.80489280374314,-248.05637143248296,-229.12233501847405,-246.38870122882412,-246.62146853249246,-243.9481465038954,-247.81973632778997,-245.14780637313874,-234.47983124213724,-239.88162062369582,-221.5660130973652,-239.62900115803185,-249.90383850728654,-245.0914539099057,-227.37908437021048,-234.35730146179776,-232.0423731034674,-227.37908437021048,-227.37908437021048,-227.37908437021048,-227.37908437021048,-227.37908437021048,-227.37908437021048,-227.37908437021048,-227.37908437021048,-227.37908437021048
PfGB4_030006000,-269.92556754269174,-265.9670528598443,-261.8085073947525,-264.9802685623085,-287.5866561084686,-278.869712719523,-259.9636374450183,-277.7677280727068,-278.71665494320985,-270.80262642838363,-267.5674212505207,-291.00604139111414,-274.3284137458289,-275.4940704699851,-261.3990646313561,-292.290919772213,-301.98212022507573,-292.8093026574857,-266.5803513088626,-267.4732990457459,-284.7860260044073,-265.9670528598443,-274.02837641658385,-260.97388346373907,-265.9670528598443,-265.9670528598443,-265.9670528598443,-265.9670528598443,-265.9670528598443,-265.9670528598443,-265.9670528598443,-265.9670528598443,-265.9670528598443
PfGB4_000015900,-248.30350563071582,-236.93893148663838,-251.87559079135903,-249.05335104743597,-275.7279484394206,-270.09363991323784,-249.40707422492028,-265.764220198048,-250.83513841743402,-234.27602370373717,-245.27946337854686,-269.9171437250423,-255.72707863270406,-241.14817149895936,-242.53829985282024,-264.39749768612495,-266.30510452863837,-261.48844114296446,-234.45311227633735,-255.08526316731795,-251.99630271794834,-236.93893148663838,-242.2885534711587,-233.3807950377118,-236.93893148663838,-236.93893148663838,-236.93893148663838,-236.93893148663838,-236.93893148663838,-236.93893148663838,-236.93893148663838,-236.93893148663838,-236.93893148663838
PfGB4_030031000,-247.74256095612319,-234.14731503510777,-248.29164318631814,-244.19390816495752,-268.63742402124245,-267.07635299294907,-241.49347523315268,-259.3394667806789,-245.0678495093367,-234.11414249793438,-244.9108682229613,-260.2139449120558,-249.4576139661118,-246.92786497223256,-247.52545933274936,-257.4925682106925,-261.265948343037,-251.88845814490386,-240.3214199579413,-245.3210756128411,-249.18309179286194,-234.14731503510777,-235.91139682542322,-237.184548635313,-234.14731503510777,-234.14731503510777,-234.14731503510777,-234.14731503510777,-234.14731503510777,-234.14731503510777,-234.14731503510777,-234.14731503510777,-234.14731503510777
PfGB4_070037400,-264.1225243612813,-256.8168537673213,-262.3447050158526,-269.6984035881125,-280.4567328702858,-280.07846909530093,-265.8621842834692,-281.2237305541577,-263.4604259791925,-259.6044750886693,-264.23965288025335,-285.12622233937145,-265.37250933837606,-263.3254095751646,-260.4203652444192,-282.7803832097823,-281.17040053643825,-280.5126044042165,-264.53045589289167,-264.17952908366044,-269.9112130493775,-256.8168537673213,-257.381359286164,-258.62821644211914,-256.8168537673213,-256.8168537673213,-256.8168537673213,-256.8168537673213,-256.8168537673213,-256.8168537673213,-256.8168537673213,-256.8168537673213,-256.8168537673213
PfGB4_000018400,-248.66631684190438,-234.92683514601111,-250.21902584947605,-242.3333907838486,-275.086494927576,-265.67318203448093,-247.30634046272095,-260.42829026758386,-245.56749693985657,-233.35387284126818,-247.4424210358328,-262.3766058653846,-249.36674255617382,-245.7612939302395,-247.28162612314676,-257.17164447559696,-259.961547234894,-248.07541415847388,-239.9807617913183,-252.15596386927763,-251.80627530272804,-234.92683514601111,-238.75739741692195,-235.7822913236914,-234.92683514601111,-234.92683514601111,-234.92683514601111,-234.92683514601111,-234.92683514601111,-234.92683514601111,-234.92683514601111,-234.92683514601111,-234.92683514601111
PfGB4_040005800,-255.61607606541128,-239.82075421963117,-262.0150087804125,-254.7047035592505,-281.56940700092264,-281.99625628669867,-252.94929738968665,-280.723183595157,-271.06719262989805,-240.47954218519658,-254.55779482062636,-257.5826659941591,-255.2258250279137,-248.07718826913643,-262.80260526413383,-225.17132755426633,-246.93044649070836,-220.64703189338704,-245.59713806081913,-263.3366851830668,-266.60793303552543,-239.82075421963117,-255.34864465370978,-251.27716251504546,-239.82075421963117,-239.82075421963117,-239.82075421963117,-239.82075421963117,-239.82075421963117,-239.82075421963117,-239.82075421963117,-239.82075421963117,-239.82075421963117
PfGB4_040031300,-257.81006800167194,-246.36063558434748,-262.4438647221485,-245.3413620116502,-290.5250288784803,-285.9794504433522,-251.1096861637749,-277.8994697435073,-270.3258222193517,-243.59611818128576,-253.30838758642363,-279.6703821237477,-257.7260521362203,-231.26164470344312,-261.06741918578626,-263.33848373531725,-279.54820023936105,-266.3010180468045,-235.87227339621452,-264.3087855641476,-258.06192926022163,-246.36063558434748,-249.52927102527633,-244.25951878252548,-246.36063558434748,-246.36063558434748,-246.36063558434748,-246.36063558434748,-246.36063558434748,-246.36063558434748,-246.36063558434748,-246.36063558434748,-246.36063558434748
PfGB4_110006800,-249.95160312439694,-236.5098910703005,-255.9198390562925,-255.34964900502843,-277.5886720542028,-270.658399707781,-252.192387893396,-268.4086900812194,-251.51946151726284,-239.635680705832,-250.93610887542283,-273.6214418368989,-261.6469691931834,-252.97769192016116,-247.33177340414542,-267.4780386210656,-267.48753387096383,-259.3264510785784,-243.83246902733646,-251.61359121029184,-260.50007109058373,-236.5098910703005,-238.12842546550257,-242.1630658861073,-236.5098910703005,-236.5098910703005,-236.5098910703005,-236.5098910703005,-236.5098910703005,-236.5098910703005,-236.5098910703005,-236.5098910703005,-236.5098910703005
PfGB4_070018100,-254.81204246084008,-245.71002159955782,-247.79391307396804,-257.62673831106036,-273.45072662075864,-267.8091167602543,-252.71798067500296,-276.4716359716356,-261.1406218860504,-250.85999134796222,-249.7374876670456,-282.18875230511185,-264.10545837790613,-261.48114820535466,-251.46183956792385,-278.3299656087543,-277.0339987105506,-260.3132320502259,-259.62068673527074,-252.04647558691872,-273.3642330294551,-245.71002159955782,-252.31817978677537,-238.31543572282501,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782,-245.71002159955782
PfGB4_030006600,-249.9509792681313,-229.55336250796455,-255.12438335295337,-254.90130676259514,-276.79017881963523,-277.3894667099437,-250.98490196731439,-270.1836301752234,-257.56690960566675,-232.91639343301148,-251.80925357616687,-245.18429566780082,-250.94034475529386,-244.10051883184556,-256.7080814527101,-220.65967273724024,-234.02578061339247,-204.49855698423352,-238.82336167031505,-257.11840349990507,-255.91383415975315,-229.55336250796455,-243.99055818290978,-240.39353702909915,-229.55336250796455,-229.55336250796455,-229.55336250796455,-229.55336250796455,-229.55336250796455,-229.55336250796455,-229.55336250796455,-229.55336250796455,-229.55336250796455
PfGB4_100004900,-251.34279655113153,-236.57804157666678,-253.67801007178505,-251.50013961975438,-280.1993829648678,-275.050686713942,-250.33606440742548,-266.8058561981841,-248.05165824478613,-229.7458682678347,-251.55388251551105,-269.562240577424,-253.42346443043735,-236.95997294750353,-251.48803008489534,-259.82453558491017,-268.7310384693934,-250.344195316889,-235.5689856783232,-253.8033697860116,-249.09490535426343,-236.57804157666678,-236.99127453585118,-229.07588695571556,-236.57804157666678,-236.57804157666678,-236.57804157666678,-236.57804157666678,-236.57804157666678,-236.57804157666678,-236.57804157666678,-236.57804157666678,-236.57804157666678
PfGB4_000006700,-264.47412929750936,-256.9029304282301,-260.9206564803295,-268.11466563018257,-279.70129258947173,-281.27259086391143,-265.8373297524555,-280.3567094803749,-262.90097507436496,-259.73843948676443,-263.88623238125825,-283.96635609648604,-264.89518999059413,-263.19539306774897,-260.5361136143136,-281.74355693127205,-280.14639151567025,-279.6644626241848,-265.6078011763811,-263.55063848322555,-269.41565170949053,-256.9029304282301,-257.44005039034465,-258.92385109283947,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301
PfGB4_050005400,-260.01039995708544,-244.93669802574607,-261.6354068699906,-256.09526236920374,-285.5207560592635,-282.1803608280165,-257.43173123677843,-279.2479687202637,-256.0564477086615,-235.75470946021235,-260.3284135013857,-281.55954560046877,-262.81817809704154,-252.65290650941182,-261.6304300194681,-269.81153937586885,-279.5287765576885,-262.7034203756937,-250.0311231134084,-259.48547482338637,-250.9995030291559,-244.93669802574607,-242.2484127870438,-243.39990664750377,-244.93669802574607,-244.93669802574607,-244.93669802574607,-244.93669802574607,-244.93669802574607,-244.93669802574607,-244.93669802574607,-244.93669802574607,-244.93669802574607
PfGB4_090005700,-264.47412929750936,-256.9029304282301,-260.9206564803295,-268.11466563018257,-279.70129258947173,-281.27259086391143,-265.8373297524555,-280.3567094803749,-262.90097507436496,-259.73843948676443,-263.88623238125825,-283.96635609648604,-264.89518999059413,-263.19539306774897,-260.5361136143136,-281.74355693127205,-280.14639151567025,-279.6644626241848,-265.6078011763811,-263.55063848322555,-269.41565170949053,-256.9029304282301,-257.44005039034465,-258.92385109283947,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301,-256.9029304282301
PfGN01_090042900,-259.72142281398715,-245.50815351087945,-262.824289183779,-260.46706854183435,-292.36139292338225,-284.49144047441104,-258.72495255714085,-280.20354176756496,-261.405887829621,-244.7669740824132,-260.530285461369,-282.0584932398426,-264.82770213775024,-252.62491306251397,-258.367894697969,-273.68127492418216,-275.80436370458347,-263.603620767671,-246.74015367772384,-266.3198760107683,-266.7033350423979,-245.50815351087945,-246.18222555522942,-247.1728619931999,-245.50815351087945,-245.50815351087945,-245.50815351087945,-245.50815351087945,-245.50815351087945,-245.50815351087945,-245.50815351087945,-245.50815351087945,-245.50815351087945
PfGN01_140004000,-248.3024310657389,-235.06493484540152,-253.5965131322994,-240.1940521738337,-281.56599554191865,-270.2012691644843,-246.06793944213263,-269.6330627713601,-249.7486717534335,-235.23094447505318,-249.5331339139233,-267.17322552019687,-254.42504159243043,-245.69641604373606,-243.4372689631244,-266.3521079549063,-265.56663069363,-264.79566072051597,-239.89518406636125,-250.05166161831525,-257.11644540608177,-235.06493484540152,-236.53641827194656,-237.27933994323308,-235.06493484540152,-235.06493484540152,-235.06493484540152,-235.06493484540152,-235.06493484540152,-235.06493484540152,-235.06493484540152,-235.06493484540152,-235.06493484540152
PfGN01_010019800,-256.79446320469043,-246.131563057559,-259.33212130104295,-261.1392522715744,-283.4165077259231,-278.20373908284864,-257.43911271037416,-276.88808351772576,-258.5659608130331,-247.97183443523045,-257.8373876926235,-274.48349889446047,-264.40867700989594,-258.81601623798224,-252.99274335166714,-273.0383627820459,-269.3175115437859,-265.07827967020125,-251.66159027632835,-261.07233279714814,-265.1555581125774,-246.131563057559,-248.61986545351112,-248.62757295585635,-246.131563057559,-246.131563057559,-246.131563057559,-246.131563057559,-246.131563057559,-246.131563057559,-246.131563057559,-246.131563057559,-246.131563057559
